,ano,bloco,talhao,corte,tch_bloco
775,2021,111F0072,3,18,81.51
776,2021,131F0059,4,3,34.93
777,2021,145F0001,3,2,49.59
778,2021,302F0527,5,6,52.79
779,2021,521F0140,9,7,108.56
780,2021,601F0048,2,2,84.48
781,2021,602F0013,2,5,81.08
782,2021,603F0519,1,2,64.93
783,2021,604F0448,17,9,54.19
784,2021,606F0009,2,8,72.02
785,2021,135F0007,56,3,26.55
786,2021,220P2040,1,4,110.35
787,2021,220P2940,2,18,83.08
788,2021,222P2231,1,4,44.6
789,2021,226P2656,2,5,42.66
790,2021,602P0323,5,5,27.33
791,2021,602P0347,1,4,44.97
792,2021,602P0368,6,2,97.62
793,2021,111P1183,2,4,47.8
794,2021,121P2137,5,18,172.41
795,2021,220P2904,3,18,78.69
796,2021,123P2346,2,4,31.34
797,2021,517P0030,2,2,90.36
798,2021,521P0006,17,3,93.9
799,2021,310P0048,37,18,91.08
800,2021,414P0071,1,2,57.35
801,2021,111F0049,14,6,46.39
802,2021,125F0005,5,5,75.88
803,2021,141F0002,84,9,60.83
804,2021,521F0029,7,18,49.58
805,2021,606F0009,31,9,64.23
806,2021,606F0162,1,3,64.39
807,2021,133F0016,2,18,101.65
808,2021,601P0313,24,6,71.38
809,2021,601P0313,1,6,71.56
810,2021,111P1185,1,2,115.89
811,2021,121P2139,3,18,93.02
812,2021,126P2609,3,3,53.19
813,2021,134P1526,2,4,34.82
814,2021,135P3534,6,4,62.86
815,2021,143P4357,7,5,34.51
816,2021,301P0045,4,2,59.13
817,2021,222P2241,1,4,67.42
818,2021,309P0054,18,18,116.25
819,2021,409P0023,1,3,44.39
820,2021,409P0037,4,2,56.63
821,2021,410P0022,1,3,69.36
822,2021,411P0007,7,5,54.12
823,2021,110F0007,29,4,71.05
824,2021,112F0127,10,18,115.39
825,2021,143F0006,4,18,56.19
826,2021,302F0396,13,18,113.26
827,2021,521F0024,6,8,47.72
828,2021,521F0042,16,2,82.61
829,2021,522F0059,2,6,46.82
830,2021,601F0038,1,6,87.57
831,2021,601F0227,16,6,83.4
832,2021,604F0020,52,3,84.57
833,2021,605F0015,58,9,30.6
834,2021,413P0020,4,2,51.47
835,2021,143P4338,7,3,21.35
836,2021,220P2040,6,4,110.35
837,2021,220P2876,1,4,82.23
838,2021,221P3464,1,2,87.07
839,2021,224P2453,8,2,64.22
840,2021,225P2739,1,3,13.89
841,2021,226P2620,1,4,62.8
842,2021,116P1609,7,18,78.54
843,2021,116P1611,5,18,95.64
844,2021,123P2324,1,2,38.8
845,2021,134P3445,6,3,54.47
846,2021,303P0020,17,2,119.26
847,2021,408P0004,12,4,57.22
848,2021,111F0152,1,18,117.75
849,2021,112F0038,3,4,63.16
850,2021,112F0048,1,3,66.28
851,2021,135F0007,55,3,48.38
852,2021,225P2745,4,18,93.52
853,2021,302F0344,109,6,80.8
854,2021,302F0854,5,8,48.83
855,2021,310F0382,2,18,93.7
856,2021,521F0054,2,4,24.99
857,2021,146P4570,1,4,27.66
858,2021,221F0047,3,2,67.51
859,2021,220P2873,3,4,57.61
860,2021,224P2443,5,4,33.23
861,2021,226P2537,10,2,89.72
862,2021,226P2638,3,5,21.82
863,2021,226P2656,9,5,42.66
864,2021,132P3207,13,4,62.31
865,2021,517P0011,1,6,36.25
866,2021,518P0003,15,6,77.5
867,2021,310P0014,1,3,56.16
868,2021,409P0022,9,18,107.56
869,2021,414P0021,4,3,93.44
870,2021,111F0039,1,7,68.37
871,2021,112F0115,41,2,81.33
872,2021,113F0005,3,2,84.1
873,2021,116F0013,3,3,46.67
874,2021,141F0003,21,4,61.44
875,2021,601P0337,5,6,94.05
876,2021,116P1624,4,5,19.21
877,2021,116P1653,2,4,23.81
878,2021,117P1713,3,2,100.35
879,2021,121P2103,4,3,70.19
880,2021,123P2313,2,3,50.36
881,2021,126P2627,2,2,89.61
882,2021,131P3104,3,7,36.11
883,2021,601F0110,1,4,70.61
884,2021,226P2620,6,4,62.8
885,2021,221F0025,5,3,39.89
886,2021,135F0007,28,4,13.93
887,2021,220P2875,5,4,48.81
888,2021,143P4359,6,2,34.68
889,2021,145P4561,4,6,29.04
890,2021,141P4127,1,3,72.1
891,2021,225P2836,1,3,70.99
892,2021,135F0007,26,4,13.93
893,2021,605P0332,2,3,55.52
894,2021,117P1747,7,5,43.27
895,2021,143P4229,2,5,33.9
896,2021,143P4354,6,5,17.97
897,2021,517P0072,1,5,45.93
898,2021,517P0090,1,3,81.11
899,2021,521P0013,10,18,124.41
900,2021,522P0032,7,18,100.8
901,2021,301P0000,1,18,80.8
902,2021,310P0048,36,18,91.08
903,2021,407P0037,9,2,103.56
904,2021,410P0017,5,4,67.92
905,2021,110F0004,9,18,120.12
906,2021,110F0032,5,8,58.1
907,2021,111F0004,45,6,47.05
908,2021,111F0062,2,4,53.33
909,2021,131F0008,3,2,85.49
910,2021,302F0311,24,3,80.58
911,2021,302F0525,68,2,75.05
912,2021,302F0567,16,7,41.75
913,2021,414F0003,21,3,72.88
914,2021,521F0044,6,18,104.04
915,2021,601P0313,13,6,94.1
916,2021,601P0322,2,5,82.57
917,2021,111P1186,3,5,71.05
918,2021,112P1640,3,9,35.72
919,2021,121P2110,2,3,49.18
920,2021,602F0490,4,7,94.6
921,2021,602F0492,2,18,89.33
922,2021,303P0027,3,18,201.73
923,2021,224P2455,2,3,12.31
924,2021,226P2613,2,18,127.15
925,2021,232P3241,2,4,22.36
926,2021,238P3802,1,18,73.17
927,2021,135F0007,38,4,10.62
928,2021,221P3116,1,2,83.09
929,2021,221P3402,3,2,105.87
930,2021,145P4561,5,6,29.04
931,2021,222P2243,3,4,58.73
932,2021,222P2301,6,8,42.34
933,2021,135P3550,3,5,46.76
934,2021,141P4132,10,5,28.6
935,2021,143P4358,7,5,31.5
936,2021,309P0041,9,2,71.33
937,2021,310P0024,3,18,101.76
938,2021,310P0031,6,18,87.79
939,2021,407P0011,3,8,38.45
940,2021,409P0037,8,2,56.63
941,2021,112F0036,1,4,54.4
942,2021,112F0124,4,2,57.85
943,2021,302F0001,2,8,51.4
944,2021,302F0875,16,4,88.55
945,2021,124P2486,9,4,42.65
946,2021,601F0128,4,3,57.51
947,2021,303P0029,4,4,76.78
948,2021,135F0007,29,4,13.93
949,2021,222P2309,1,18,78.89
950,2021,521P0013,17,18,124.4
951,2021,309P0018,1,2,36.54
952,2021,407P0047,6,18,79.09
953,2021,410P0082,12,2,91.59
954,2021,112F0036,12,4,54.4
955,2021,113F0014,8,6,87.71
956,2021,123F0018,1,2,77.45
957,2021,125F0021,2,18,145.31
958,2021,133F0037,1,5,39.98
959,2021,135F0004,11,3,46.96
960,2021,302F0311,7,9,57.98
961,2021,302F0790,9,18,195.25
962,2021,521F0035,14,4,83.38
963,2021,602P0344,4,7,49.0
964,2021,113P1306,2,3,91.46
965,2021,123P2338,12,2,83.76
966,2021,601F0166,1,2,39.9
967,2021,606F0165,39,6,39.31
968,2021,303P0030,1,4,66.53
969,2021,224P4601,3,4,10.72
970,2021,225P2564,6,5,55.09
971,2021,230P3031,2,3,51.88
972,2021,221P2139,1,18,95.17
973,2021,222P2218,2,6,41.69
974,2021,132P3203,8,4,59.79
975,2021,134P3442,2,3,44.33
976,2021,521P0005,10,4,102.12
977,2021,409P0033,9,5,30.16
978,2021,414P0003,4,2,112.03
979,2021,110F0045,11,8,83.37
980,2021,111F0003,3,5,44.16
981,2021,302F0010,2,4,90.93
982,2021,302F0344,108,8,86.69
983,2021,303F0434,37,5,99.05
984,2021,606P0310,5,2,81.84
985,2021,112P1226,4,3,46.75
986,2021,601F0002,28,5,55.29
987,2021,602F0014,2,4,83.19
988,2021,303P0030,2,4,66.53
989,2021,232P3211,3,5,11.84
990,2021,232P3240,4,4,27.85
991,2021,135F0007,31,4,13.93
992,2021,221P2144,9,5,22.07
993,2021,143P4338,3,3,21.35
994,2021,520P0004,4,4,63.06
995,2021,408P0008,6,3,67.49
996,2021,410P0027,4,6,46.6
997,2021,110F0007,55,5,51.55
998,2021,111F0083,2,3,120.65
999,2021,113F0006,12,3,108.22
1000,2021,113F0010,1,8,68.93
1001,2021,117F0004,2,3,61.72
1002,2021,125F0024,10,3,49.36
1003,2021,125F0028,2,9,88.24
1004,2021,125F0047,1,2,97.32
1005,2021,141F0002,114,18,124.34
1006,2021,302F0004,2,18,100.41
1007,2021,302F0252,81,2,92.42
1008,2021,517F0068,3,18,55.69
1009,2021,518F0019,4,5,80.15
1010,2021,521F0032,14,7,36.27
1011,2021,111P1183,9,4,47.79
1012,2021,121P2137,6,18,172.41
1013,2021,123P2388,4,3,59.87
1014,2021,124P2486,4,4,42.65
1015,2021,126P2637,3,5,36.15
1016,2021,604F0448,46,9,54.19
1017,2021,605F0008,12,2,59.26
1018,2021,606F0027,2,8,61.58
1019,2021,232P3239,1,4,19.26
1020,2021,221P2131,1,2,83.72
1021,2021,145P4568,3,5,50.02
1022,2021,134P3432,2,3,41.64
1023,2021,141P4127,8,3,72.11
1024,2021,517P0029,7,4,60.74
1025,2021,309P0050,3,2,64.5
1026,2021,407P0026,5,2,35.96
1027,2021,407P0036,8,5,7.57
1028,2021,408P0043,4,2,46.49
1029,2021,409P0021,7,3,15.93
1030,2021,411P0002,11,3,32.51
1031,2021,414P0043,6,9,74.05
1032,2021,111F0003,69,3,51.42
1033,2021,111F0004,29,18,98.8
1034,2021,131F0028,1,4,20.03
1035,2021,133F0035,3,18,80.8
1036,2021,301F0433,14,4,72.38
1037,2021,414F0003,19,3,61.17
1038,2021,110P1118,2,2,143.81
1039,2021,602F0517,8,9,68.02
1040,2021,603F0486,10,3,49.13
1041,2021,235P3458,2,3,33.29
1042,2021,235P3506,1,4,17.89
1043,2021,238P3837,2,3,32.95
1044,2021,235F0009,1,3,24.19
1045,2021,224P2310,3,2,55.47
1046,2021,517P0000,3,4,51.53
1047,2021,518P0011,3,3,80.79
1048,2021,308P0015,53,7,34.56
1049,2021,309P0057,5,4,55.02
1050,2021,408P0017,2,9,36.42
1051,2021,409P0033,12,5,32.16
1052,2021,111F0041,1,8,65.19
1053,2021,111F0151,5,4,68.29
1054,2021,113F0012,2,2,77.16
1055,2021,113F0012,36,18,83.53
1056,2021,117F0007,6,2,104.97
1057,2021,123F0003,1,18,48.6
1058,2021,134F0019,1,2,20.49
1059,2021,125P2480,5,18,108.95
1060,2021,601F0121,2,9,26.08
1061,2021,601F0377,19,4,75.3
1062,2021,601F0465,8,5,39.04
1063,2021,225P2805,2,4,25.89
1064,2021,226P2689,2,3,38.87
1065,2021,222P2286,3,2,81.21
1066,2021,143P4234,9,3,69.71
1067,2021,303P0021,6,18,97.6
1068,2021,110F0038,10,7,51.39
1069,2021,133F0012,2,9,34.45
1070,2021,301F0433,13,4,72.38
1071,2021,302F0498,3,5,48.08
1072,2021,522F0051,5,3,57.75
1073,2021,604P0311,1,4,70.76
1074,2021,606P0330,2,2,91.35
1075,2021,111P1104,6,2,85.47
1076,2021,111P1116,3,18,72.33
1077,2021,112P1213,5,2,72.59
1078,2021,112P1264,3,2,61.23
1079,2021,113P1452,2,4,64.06
1080,2021,601F0108,1,6,79.15
1081,2021,606F0024,8,4,72.62
1082,2021,226P2668,2,6,37.71
1083,2021,232P3053,4,3,40.59
1084,2021,232P3208,1,5,13.24
1085,2021,238P3835,5,3,62.45
1086,2021,146F0001,1,2,71.2
1087,2021,221F0009,4,5,45.18
1088,2021,221F0043,1,2,63.41
1089,2021,221P2116,2,18,107.33
1090,2021,134P1520,7,3,59.2
1091,2021,143P4209,4,18,102.14
1092,2021,522P0055,1,18,87.58
1093,2021,407P0032,4,3,60.47
1094,2021,414P0056,10,2,96.08
1095,2021,116F0044,4,4,72.72
1096,2021,117F0004,6,5,65.68
1097,2021,131F0040,4,8,115.41
1098,2021,135F0013,2,3,46.29
1099,2021,517F0246,5,4,64.7
1100,2021,601P0313,8,6,94.1
1101,2021,602P0316,5,6,55.27
1102,2021,606P0308,6,6,68.88
1103,2021,121P2127,1,3,73.54
1104,2021,123P2320,3,18,103.11
1105,2021,602F0069,6,2,21.5
1106,2021,227P2750,1,4,39.99
1107,2021,131P3161,7,5,66.78
1108,2021,143P4205,1,3,69.99
1109,2021,308P0018,1,4,13.72
1110,2021,310P0046,1,3,76.33
1111,2021,408P0008,8,3,67.49
1112,2021,410P0045,1,18,97.49
1113,2021,414P0021,1,3,93.44
1114,2021,111F0015,5,6,61.3
1115,2021,117F0026,5,5,40.05
1116,2021,301F0433,3,4,72.38
1117,2021,302F0011,1,5,73.86
1118,2021,302F0313,67,2,66.29
1119,2021,310F0382,3,18,93.7
1120,2021,521F0042,12,2,82.61
1121,2021,605P0317,3,5,85.46
1122,2021,112P1677,3,5,51.19
1123,2021,116P1229,3,18,102.07
1124,2021,121P2126,8,4,57.63
1125,2021,122P2210,8,4,140.13
1126,2021,602F0009,10,4,66.6
1127,2021,603F0486,4,3,46.6
1128,2021,606F0166,31,2,61.65
1129,2021,413P0020,6,2,51.47
1130,2021,221F0062,1,18,120.34
1131,2021,220P2001,2,3,103.33
1132,2021,224P2442,3,2,58.01
1133,2021,132P3203,7,4,57.92
1134,2021,134P3401,3,5,19.93
1135,2021,517P0055,6,6,59.57
1136,2021,410P0004,15,3,74.89
1137,2021,411P0036,1,3,15.32
1138,2021,414P0050,11,18,112.65
1139,2021,111F0060,9,4,60.83
1140,2021,111F0090,3,4,55.33
1141,2021,112F0010,9,3,51.56
1142,2021,112F0055,4,18,112.08
1143,2021,113F0014,2,6,85.37
1144,2021,125F0041,11,2,104.55
1145,2021,125F0045,1,3,38.55
1146,2021,125F0047,2,2,97.32
1147,2021,133F0004,1,18,105.63
1148,2021,133F0008,4,2,23.47
1149,2021,135F0010,1,2,65.57
1150,2021,135F0015,26,4,41.82
1151,2021,302F0524,19,8,64.24
1152,2021,517F0386,3,18,103.55
1153,2021,521F0022,4,9,70.58
1154,2021,604P0311,9,4,70.75
1155,2021,112P1211,3,18,102.09
1156,2021,117P1510,1,18,104.94
1157,2021,126P2618,1,2,63.14
1158,2021,601F0396,1,6,125.98
1159,2021,602F0003,2,9,88.42
1160,2021,602F0184,2,6,20.7
1161,2021,603F0426,3,3,73.47
1162,2021,232P3208,15,5,14.01
1163,2021,238P3862,1,3,20.11
1164,2021,220P2020,8,4,62.28
1165,2021,220P2932,3,4,18.18
1166,2021,222P2284,4,18,45.88
1167,2021,224P2434,2,4,19.06
1168,2021,143P4209,3,18,102.14
1169,2021,301P0023,5,18,129.93
1170,2021,302P0018,5,3,83.9
1171,2021,303P0011,1,2,119.59
1172,2021,310P0025,4,18,47.16
1173,2021,409P0033,5,5,39.91
1174,2021,411P0021,2,4,28.63
1175,2021,111F0004,26,18,98.8
1176,2021,302F0016,13,3,75.11
1177,2021,302F0495,5,6,43.87
1178,2021,302F0625,3,6,85.22
1179,2021,302F0854,6,8,47.9
1180,2021,414F0002,36,4,76.14
1181,2021,116P1660,1,18,54.61
1182,2021,125P2527,4,2,85.27
1183,2021,225P2677,6,4,50.63
1184,2021,226P2614,2,18,81.63
1185,2021,232P3314,2,4,25.88
1186,2021,221F0015,2,3,37.17
1187,2021,220P2006,1,2,87.69
1188,2021,220P2046,1,3,89.95
1189,2021,222P2309,3,18,78.88
1190,2021,224P2434,1,4,19.06
1191,2021,301P0008,6,2,102.71
1192,2021,308P0061,1,2,70.97
1193,2021,309P0034,2,4,40.5
1194,2021,309P0036,1,4,61.24
1195,2021,410P0016,2,4,80.82
1196,2021,111F0002,49,6,63.67
1197,2021,135F0013,11,2,83.86
1198,2021,301F0874,1,9,58.51
1199,2021,302F0152,19,4,22.51
1200,2021,521F0050,1,7,32.97
1201,2021,110P1187,8,4,65.26
1202,2021,112P1449,3,18,101.55
1203,2021,116P1235,9,2,67.47
1204,2021,116P1285,5,5,8.38
1205,2021,602F0041,2,8,44.39
1206,2021,602F0202,1,18,128.33
1207,2021,602F0566,7,9,81.71
1208,2021,603F0104,2,4,78.44
1209,2021,308P0092,2,18,87.93
1210,2021,407P0014,5,8,34.06
1211,2021,111F0012,44,18,106.24
1212,2021,112F0115,32,2,81.33
1213,2021,113F0012,4,4,73.16
1214,2021,123F0030,3,18,104.41
1215,2021,131F0019,4,18,106.67
1216,2021,131F0041,3,3,19.81
1217,2021,225P2681,1,4,51.07
1218,2021,235P3426,1,2,57.82
1219,2021,220P2058,1,2,90.21
1220,2021,135F0003,1,2,51.34
1221,2021,134P3409,6,3,59.15
1222,2021,134P3442,6,3,44.33
1223,2021,517P0060,4,5,55.05
1224,2021,521P0013,13,18,124.4
1225,2021,522P0034,21,4,83.76
1226,2021,410P0041,3,2,84.85
1227,2021,411P0007,12,5,46.97
1228,2021,411P0029,6,3,86.02
1229,2021,143F0001,5,5,50.27
1230,2021,302F0300,54,18,120.2
1231,2021,111F0040,4,7,71.53
1232,2021,111F0090,1,9,52.7
1233,2021,112F0006,51,8,33.5
1234,2021,113F0011,13,18,91.0
1235,2021,127F0001,4,2,57.64
1236,2021,132F0004,3,18,79.59
1237,2021,521F0066,6,7,51.72
1238,2021,606P0310,2,2,81.84
1239,2021,111P1116,4,18,72.33
1240,2021,111P1165,1,5,63.55
1241,2021,116P1617,8,3,29.47
1242,2021,117P1510,2,18,104.94
1243,2021,123P2331,10,4,56.74
1244,2021,601F0023,3,6,82.11
1245,2021,602F0535,4,6,64.75
1246,2021,603F0047,3,8,48.94
1247,2021,221P3436,5,18,101.9
1248,2021,222P2259,3,2,92.55
1249,2021,222P2265,1,2,65.52
1250,2021,134P1510,2,3,73.39
1251,2021,134P3434,3,2,74.95
1252,2021,517P0010,8,8,46.12
1253,2021,522P0009,4,4,45.6
1254,2021,301P0046,2,2,63.6
1255,2021,308P0007,9,2,38.25
1256,2021,407P0047,4,18,79.09
1257,2021,409P0037,2,2,56.63
1258,2021,111F0014,20,2,86.73
1259,2021,111F0049,25,8,52.09
1260,2021,302F0300,20,2,81.8
1261,2021,302F0854,9,8,48.83
1262,2021,310F0870,8,3,60.63
1263,2021,407F0001,12,6,69.47
1264,2021,521F0008,3,8,18.39
1265,2021,111P1186,16,5,26.47
1266,2021,113P1304,5,3,72.96
1267,2021,116P1617,3,3,29.47
1268,2021,123P2338,2,2,83.76
1269,2021,124P2404,8,3,49.5
1270,2021,125P2416,3,3,62.56
1271,2021,606F0145,1,5,40.67
1272,2021,235P3556,3,4,76.39
1273,2021,124P2443,2,18,122.85
1274,2021,141P4138,1,6,32.56
1275,2021,143P4239,2,2,62.93
1276,2021,517P0007,5,5,69.93
1277,2021,302P0093,1,2,16.04
1278,2021,407P0045,10,3,74.36
1279,2021,410P0018,9,4,48.36
1280,2021,110F0002,32,4,50.14
1281,2021,110F0007,18,2,84.4
1282,2021,111F0012,18,2,52.58
1283,2021,111F0025,4,4,45.6
1284,2021,111F0073,31,5,55.0
1285,2021,112F0080,1,2,101.59
1286,2021,112F0115,40,2,81.33
1287,2021,302F0582,10,7,27.61
1288,2021,521F0181,1,6,45.3
1289,2021,601F0084,2,2,58.17
1290,2021,601F0115,9,9,59.5
1291,2021,603F0106,1,9,38.27
1292,2021,226P2688,5,3,56.84
1293,2021,413P0022,1,6,14.17
1294,2021,145F0003,6,4,35.56
1295,2021,602P0324,4,5,59.59
1296,2021,112P1273,1,6,53.22
1297,2021,113P1306,4,3,91.46
1298,2021,117P1531,15,18,71.07
1299,2021,123P2308,4,4,44.11
1300,2021,131P3116,11,2,97.9
1301,2021,605F0076,59,7,18.31
1302,2021,606F0009,4,7,78.83
1303,2021,606F0017,14,2,93.67
1304,2021,220P2903,2,5,34.88
1305,2021,132P3230,3,5,41.98
1306,2021,134P3451,2,2,86.49
1307,2021,522P0020,1,2,79.5
1308,2021,522P0032,9,18,100.8
1309,2021,301P0003,1,4,38.43
1310,2021,303P0021,16,18,97.62
1311,2021,309P0025,6,4,69.7
1312,2021,410P0003,6,5,51.01
1313,2021,414P0009,2,6,77.1
1314,2021,112F0025,20,6,33.36
1315,2021,141F0003,13,3,63.96
1316,2021,302F0524,11,8,65.43
1317,2021,414F0003,52,2,60.88
1318,2021,601F0042,28,18,133.53
1319,2021,602F0444,3,9,83.19
1320,2021,221P2156,1,3,40.32
1321,2021,225P2864,1,2,72.55
1322,2021,235P3459,1,4,58.49
1323,2021,146F0002,3,4,47.17
1324,2021,413P0020,5,2,51.47
1325,2021,605P0326,3,2,70.88
1326,2021,116P1229,8,18,102.22
1327,2021,125P2464,3,3,61.91
1328,2021,143P4347,4,5,55.11
1329,2021,308P0066,8,18,106.68
1330,2021,409P0040,8,2,27.18
1331,2021,111F0119,2,6,75.33
1332,2021,131F0019,2,18,43.1
1333,2021,135F0007,47,4,10.51
1334,2021,141F0002,30,7,66.64
1335,2021,521F0112,1,2,78.58
1336,2021,522F0036,20,8,37.27
1337,2021,601F0424,1,2,67.78
1338,2021,141F0009,11,18,93.86
1339,2021,601P0317,7,6,47.7
1340,2021,111P1181,1,6,14.51
1341,2021,116P1229,4,18,102.3
1342,2021,112P1241,3,2,82.5
1343,2021,113P1310,1,18,93.48
1344,2021,123P2307,6,3,59.1
1345,2021,124P2419,2,2,80.56
1346,2021,141P4137,9,5,37.32
1347,2021,517P0066,6,6,42.96
1348,2021,520P0002,1,5,53.53
1349,2021,301P0040,4,4,58.55
1350,2021,301P0060,2,3,47.8
1351,2021,116P1641,3,4,30.73
1352,2021,308P0028,1,4,19.29
1353,2021,309P0028,1,4,24.42
1354,2021,110F0001,5,6,74.78
1355,2021,110F0012,5,18,79.97
1356,2021,111F0072,20,5,29.91
1357,2021,111F0074,4,18,122.46
1358,2021,112F0044,2,4,79.43
1359,2021,125F0026,2,18,71.4
1360,2021,125F0031,1,9,64.22
1361,2021,141F0002,74,7,58.12
1362,2021,141F0002,119,3,54.83
1363,2021,302F0300,1,18,89.04
1364,2021,302F0567,21,7,41.75
1365,2021,302F0790,13,18,195.25
1366,2021,220P2881,2,3,69.74
1367,2021,225P2733,4,4,44.0
1368,2021,226P2632,3,18,80.9
1369,2021,143P4540,2,3,32.9
1370,2021,133P3336,1,6,47.08
1371,2021,134P3451,7,2,86.49
1372,2021,301P0077,1,2,955.54
1373,2021,309P0044,2,2,52.01
1374,2021,408P0036,2,18,108.39
1375,2021,411P0008,1,5,35.29
1376,2021,111F0075,11,3,60.47
1377,2021,112F0010,1,3,117.72
1378,2021,112F0124,1,2,57.85
1379,2021,113F0010,6,8,39.49
1380,2021,123F0023,4,4,132.41
1381,2021,301F0198,4,3,59.2
1382,2021,301F0312,1,5,74.21
1383,2021,521F0042,1,2,82.61
1384,2021,601F0009,10,18,89.35
1385,2021,601F0009,8,2,78.9
1386,2021,601F0042,26,6,86.0
1387,2021,221P3432,1,2,49.22
1388,2021,222P2224,2,5,24.42
1389,2021,226P2679,4,4,5.31
1390,2021,235P3508,1,3,27.5
1391,2021,145P4542,2,3,34.07
1392,2021,146P4501,2,4,50.48
1393,2021,122P2209,2,3,85.6
1394,2021,134P3404,2,2,71.63
1395,2021,517P0079,2,5,57.82
1396,2021,522P0034,26,4,83.77
1397,2021,522P0057,6,4,67.25
1398,2021,301P0018,4,4,54.38
1399,2021,303P0021,3,18,97.6
1400,2021,309P0013,4,6,49.81
1401,2021,407P0015,7,2,98.36
1402,2021,117P1531,2,18,102.93
1403,2021,111F0001,5,3,66.43
1404,2021,135F0008,3,5,51.84
1405,2021,301F0433,1,3,78.41
1406,2021,303F0409,7,5,90.68
1407,2021,303F0445,3,4,66.47
1408,2021,517F0386,2,18,103.55
1409,2021,117P1720,4,18,113.8
1410,2021,521F0086,10,7,83.44
1411,2021,601F0043,16,6,82.73
1412,2021,601F0060,3,4,51.56
1413,2021,602F0058,1,18,74.11
1414,2021,602F0544,3,5,30.9
1415,2021,603F0059,48,5,49.66
1416,2021,225P2717,1,5,5.79
1417,2021,135F0007,44,4,10.51
1418,2021,146F0014,2,5,46.88
1419,2021,141P4126,3,2,105.33
1420,2021,141P4127,9,3,72.1
1421,2021,517P0024,6,5,75.05
1422,2021,518P0024,4,3,70.4
1423,2021,407P0047,2,18,79.09
1424,2021,408P0039,7,2,40.91
1425,2021,414P0060,2,2,116.24
1426,2021,111F0012,43,18,106.24
1427,2021,301F0583,6,18,102.53
1428,2021,302F0479,1,2,86.9
1429,2021,518F0002,7,4,55.03
1430,2021,518F0018,13,4,58.85
1431,2021,520F0018,4,2,80.63
1432,2021,521F0016,5,7,45.31
1433,2021,521F0046,1,6,33.69
1434,2021,521F0130,2,6,47.01
1435,2021,220P2852,1,2,69.38
1436,2021,224P2453,17,2,64.22
1437,2021,224P2458,1,2,70.8
1438,2021,143P4540,3,3,32.9
1439,2021,602P0308,2,5,82.31
1440,2021,112P1245,4,3,66.03
1441,2021,116P1610,2,2,72.07
1442,2021,117P1507,1,4,40.6
1443,2021,121P2101,2,18,113.33
1444,2021,131P3113,5,18,133.59
1445,2021,131P3136,6,2,120.34
1446,2021,309P0055,5,5,38.58
1447,2021,111F0004,87,5,47.05
1448,2021,112F0040,15,2,70.03
1449,2021,112F0055,7,18,112.08
1450,2021,112F0062,3,3,85.69
1451,2021,124F0004,8,3,38.23
1452,2021,124F0011,1,9,54.29
1453,2021,125F0043,7,3,104.13
1454,2021,301F0612,1,6,66.97
1455,2021,132P3203,1,4,63.53
1456,2021,302F0854,2,8,52.59
1457,2021,517F0031,13,3,50.41
1458,2021,521F0104,1,3,54.31
1459,2021,522F0036,12,8,47.01
1460,2021,602F0490,7,7,94.6
1461,2021,603F0486,7,3,49.12
1462,2021,604F0448,36,8,57.97
1463,2021,220P2912,1,3,45.52
1464,2021,222P2280,1,3,59.46
1465,2021,132P3221,1,4,61.47
1466,2021,224P2328,1,3,19.46
1467,2021,224P2441,5,2,60.22
1468,2021,226P2656,18,5,42.66
1469,2021,226P2671,1,4,50.68
1470,2021,238P3801,1,2,67.77
1471,2021,602P0323,1,5,27.33
1472,2021,116P1609,15,18,78.54
1473,2021,117P1531,16,18,71.07
1474,2021,123P2320,9,18,103.12
1475,2021,134P3439,2,18,122.91
1476,2021,520P0002,2,5,53.52
1477,2021,309P0031,4,2,28.98
1478,2021,110F0009,3,2,82.31
1479,2021,112F0063,1,18,93.57
1480,2021,131F0021,1,4,31.48
1481,2021,133F0015,6,18,63.39
1482,2021,134F0021,1,18,119.76
1483,2021,135F0015,24,4,41.82
1484,2021,517F0083,1,8,90.02
1485,2021,521F0084,7,8,73.19
1486,2021,601F0042,13,6,84.87
1487,2021,220P2950,1,3,81.24
1488,2021,222P2303,4,9,42.18
1489,2021,301P0075,1,18,89.51
1490,2021,224P2307,5,18,92.29
1491,2021,224P4604,3,4,19.56
1492,2021,225P2564,12,5,55.09
1493,2021,235P3502,5,3,34.82
1494,2021,238P3802,12,18,72.14
1495,2021,605P0301,9,4,44.01
1496,2021,113P1309,12,2,90.5
1497,2021,121P2120,1,4,67.81
1498,2021,123P2342,2,3,48.79
1499,2021,124P2425,4,2,69.96
1500,2021,132P3207,15,4,62.32
1501,2021,134P1519,1,2,54.55
1502,2021,134P1529,8,4,27.85
1503,2021,134P3411,6,3,29.78
1504,2021,141P4142,7,5,55.72
1505,2021,407P0036,11,5,27.54
1506,2021,517P0042,6,3,83.01
1507,2021,517P0067,3,6,31.36
1508,2021,522P0009,7,4,45.6
1509,2021,522P0033,9,5,44.41
1510,2021,302P0025,7,18,85.01
1511,2021,308P0062,5,18,122.84
1512,2021,310P0034,1,4,81.54
1513,2021,310P0034,2,4,81.54
1514,2021,117F0004,11,5,46.4
1515,2021,125F0018,13,9,50.42
1516,2021,301F0816,21,4,57.68
1517,2021,302F0424,11,7,62.18
1518,2021,303F0461,4,9,73.27
1519,2021,409F0001,20,5,67.81
1520,2021,517F0031,11,3,50.41
1521,2021,518F0017,11,2,66.56
